Jamppa Tuominen	LÄHEISYYS RIITTÄÄ	M	JAMPPA 1
Jamppa Tuominen	MENNYT MENNYTTÄ ON	M	JAMPPA 1
Jamppa Tuominen	MEREN RANNALLA	M	JAMPPA 1
Jamppa Tuominen	MITÄ ONNI ON	M	JAMPPA 1
Jamppa Tuominen	NUORUUDEN MUISTOT	M	JAMPPA 1
Jamppa Tuominen	NYT ONNESTA OTTEEN SAIN	M	JAMPPA 1
Jamppa Tuominen	OLE AINA SELLAINEN	M	JAMPPA 1
Jamppa Tuominen	OLE MULLE KUISKETTA SYDÄMEN	M	JAMPPA 1
Jamppa Tuominen	OMASI OLLA TAHTOISIN	M	JAMPPA 1
Jamppa Tuominen	ONNEN HETKET	M	JAMPPA 1
Jamppa Tuominen	ONNENPOIKA	M	JAMPPA 1
Jamppa Tuominen	PIKKU MERJA	M	JAMPPA 1
Jamppa Tuominen	PORTTI POHJOISEEN	M	JAMPPA 1
Jamppa Tuominen	RAKASTAN SUA NIIN	M	JAMPPA 1
Jamppa Tuominen	AIKA HAAVAT PARANTAA	M	JAMPPA 2
Jamppa Tuominen	ANNA LIISA	M	JAMPPA 2
Jamppa Tuominen	EI KUULE KUKAAN	M	JAMPPA 2
Jamppa Tuominen	EN HYVÄSTELLYT SUA	M	JAMPPA 2
Jamppa Tuominen	ENSI KERRAN	M	JAMPPA 2
Jamppa Tuominen	JOOPA JOO	M	JAMPPA 2
Jamppa Tuominen	KESÄTUULI	M	JAMPPA 2
Jamppa Tuominen	KUISKAA SANAT NUO	M	JAMPPA 2
Jamppa Tuominen	MILLOIN MILLOIN MILLOIN	M	JAMPPA 2
Jamppa Tuominen	MINÄ UNTASI VALVON	M	JAMPPA 2
Jamppa Tuominen	SAAT POSTIKORTIN	M	JAMPPA 2
Jamppa Tuominen	SANOMATTA JÄI NIIN PALJON	M	JAMPPA 2
Jamppa Tuominen	SILMÄT KUIN ENKELILLÄ	M	JAMPPA 2
Jamppa Tuominen	SINUT HALUAISIN	M	JAMPPA 2
Jamppa Tuominen	SUA MINÄ ODOTAN	M	JAMPPA 2
Jamppa Tuominen	TANSSIN KANSSASI IKUISUUTEEN	M	JAMPPA 2
Jamppa Tuominen	TUO MUUKALAINEN	M	JAMPPA 2
Jamppa Tuominen	TÄHDENLENTO	M	JAMPPA 2
Jamppa Tuominen	VAIN SIKSI ETTÄ RAKASTAN SINUA	M	JAMPPA 2
Jamppa Tuominen	VALKEAT PURJEET	M	JAMPPA 2
Jamppa Tuominen	VESIPISAROIDEN LAULU	M	JAMPPA 2
Jamppa Tuominen	VIIMEINEN HEINÄKUU	M	JAMPPA 2
Jamppa Tuominen	VOIMA RAKKAUDEN	M	JAMPPA 2
Jamppa Tuominen	YSTÄVÄLLE	M	JAMPPA 2
Jamppa Tuominen	YÖNKUKKA	M	JAMPPA 2
Arja Havakka	USKO PUOLET MITÄ NÄET	M	KK1
Chanel Four	MUTKAINEN TIE	M	KK1
Chanel Four	VUOSIEN JÄLKEEN	M	KK1
Chanel Four	YÖN HILJAISUUS	M	KK1
Eero Aven	ELÄMÄNTOVERI	M	KK1
Eero Aven	KYLMÄNKUKKIA	M	KK1
Eero Magga	POROMIES	M	KK1
Souvarit	KUUKKELILAMPI	M	KK1
Souvarit	NELJÄN TUULEN TIE	M	KK1
Souvarit	SEITSEMÄN PÄIVÄÄ	M	KK1
Tarja Ylitalo	EI TÄMÄ TYTTÖ LEMPEÄ ANELE	M	KK1
Tarja Ylitalo	MUSTAN KIPPEE	M	KK1
Tarja Ylitalo	OLET MULLE TÄRKEIN	M	KK1
Witikaisen Ruletti	NOUSE POHJOISEN JUNAAN	M	KK1
Witikaisen Ruletti	ONNI LÖYTYY SUVISUOMESTA	M	KK1
Anita Hirvonen	ANS KATTOO NY	M	KK2
Ari Klem	SADEMIES	M	KK2
Arja Koriseva	VILLI ILTA	M	KK2
Finlanders	TULE LÄHEMMÄKSI	M	KK2
Four Cats	VANHAN MERIROSVON KAPAKASSA	M	KK2
Frederik	TULE TYTTÖ KYYTIIN	M	KK2
Kake Randelin	JANNU HUOLETON	M	KK2
Kake Randelin	OTA MINUT TAKAISIN	M	KK2
Kari Tapio	LUOKSESI TUKHOLMAAN	M	KK2
Katri Helena	KULKURIEN KUNINGAS	M	KK2
Lea Laven	SAMPPANJAA	M	KK2
Marion	SENORITA POR FAVOR	M	KK2
Paula Koivuniemi	KAPTEENI AIKA	M	KK2
Rainer Friman	OI KUU OI KUU	M	KK2
Yölintu	HAAMUKIPUA	M	KK2
Souvarit	EI KOSKAAN VANNOA SAA	M	KK3
Souvarit	LUODUT TOISILLEEN	M	KK3
Souvarit	MINÄ KEVÄTTÄ PELKÄÄN	M	KK3
Souvarit	MUISTOJA KULTALASTA	M	KK3
Souvarit	NUORUUDEN TIE	M	KK3
Souvarit	PAIKKA AJATON	M	KK3
Souvarit	POHJOISEN TÄHDET	M	KK3
Souvarit	SINISENÄ LINTUNA	M	KK3
Souvarit	SITÄ KESÄÄ EIVÄT TUULET VIE	M	KK3
Souvarit	VANHAAN AIKAAN	M	KK3
Anne Mattila	ENKELEITÄ ONKO HEITÄ	M	KK4
Anne Mattila	TUHLAAJATYTTÖ PALAA	M	KK4
Eila Torvela	SUOMI POIKA	M	KK4
Eini	KESÄ JA YÖ	M	KK4
Freud Marx Engels & Jung	JUOMALAULU	M	KK4
Irwin Goodman	HÄRMÄLÄINEN PERUSJUNTTI	M	KK4
Irwin Goodman	OSTOSKESKUS JA KROUVI	M	KK4
Kaija Kärkinen & Ile Kallio	HULLU YÖ	M	KK4
Kake Randelin	JUHANNUSYÖ	M	KK4
Kipparikvartetti	KISÄLLIT KESÄLLÄ	M	KK4
Marita Taavitsainen	MISSÄ AIOT SÄ VIETTÄÄ YÖSI	M	KK4
Matti ja Teppo	NÄIN SE KESÄLOMA TOIMII	M	KK4
Solistiyhtye Suomi	MIKS EI AINA VOI OLLA LAUANTAI	M	KK4
Taikakuu	SAANKO LUVAN	M	KK4
Yölintu	AMERIKKAAN AMERIKKAAN	M	KK4
Freud Marx Engels & Jung	BUURI JOHANNESBURGISTA	M	KK5
Freud Marx Engels & Jung	HUOMENNA PÄIVÄ ON UUS	M	KK5
Freud Marx Engels & Jung	MYSTINEN METSÄTYÖMIES	M	KK5
Freud Marx Engels & Jung	PAPPI TALONPOIKA PIRU JA MUSTALAINEN	M	KK5
Freud Marx Engels & Jung	VIILEÄÄ VIINIÄ (JA LÄMMIN KESÄYÖ)	M	KK5
Leevi and The Leavings	ELÄMÄÄ	M	KK5
Leevi and The Leavings	MATKAMUISTOJA	M	KK5
Leevi and The Leavings	MIELETÖN MELINDA	M	KK5
Leevi and The Leavings	RAPARPERITAIVAS	M	KK5
Leevi and The Leavings	TURKMENIALAINEN TYTTÖYSTÄVÄ	M	KK5
Popeda	EROTOMANIA	M	KK5
Popeda	KELLOT LYÖ	M	KK5
Popeda	POHJANTÄHDEN ALLA	M	KK5
Popeda	REPE JA LISSU	M	KK5
Popeda	SIANKORVAA JA RAANAVETTÄ	M	KK5
Turo's Hevi Gee	HYVÄNNÄKÖINEN	M	KK5
Turo's Hevi Gee	KOTIKALJA	M	KK5
Turo's Hevi Gee	LOKALINJALLA	M	KK5
Turo's Hevi Gee	PORTSARIN ELÄMÄÄ	M	KK5
Turo's Hevi Gee	PUNAISET ON SILMÄT	M	KK5
10CC	GOOD MORNING JUDGE	K	KONEPC
4 Non Blondes	WHAT'S UP	K	KONEPC
Aarne Tenkanen	HEMAISEVAN SEKSIKÄS PÖRRÖPÄÄ	K	KONEPC
Abba	BANG A BOOMERANG	K	KONEPC
Abba	DANCING QUEEN	K	KONEPC
Abba	FERNANDO	K	KONEPC
Abba	I DO I DO I DO I DO	K	KONEPC
Abba	KNOWING ME KNOWING YOU	K	KONEPC
Abba	MAMMA MIA	K	KONEPC
Abba	RING RING	K	KONEPC
Abba	SUPER TROUPER	K	KONEPC
Abba	TAKE A CHANCE ON ME	K	KONEPC
Abba	THE NAME OF THE GAME	K	KONEPC
Abba	WATERLOO	K	KONEPC
Abba	WINNER TAKES IT ALL	K	KONEPC
ACDC	BACK IN BLACK	K	KONEPC
ACDC	FOR THOSE ABOUT TO ROCK	K	KONEPC
ACDC	HIGHWAY TO HELL	K	KONEPC
ACDC	WHOLE LOTTA ROSIE	K	KONEPC
Ace	HOW LONG	K	KONEPC
Ace of Base	ALL THAT SHE WANTS	K	KONEPC
Adam & The Ants	KINGS OF THE WILD FRONTIER	K	KONEPC
Adele	CHASING PAVEMENTS	K	KONEPC
Aerosmith	I DON'T WANT TO MISS A THING	K	KONEPC
Aerosmith	WALK THIS WAY	K	KONEPC
Aerosmith & Run DMC	WALK THIS WAY	K	KONEPC
Aikakone	ALLA VAAHTERAPUUN	K	KONEPC
Aikakone	KELTAINEN	K	KONEPC
Aikakone	NTI GROOVE	K	KONEPC
Aikakone	ODOTA	K	KONEPC
Aikakone	TÄHTIKAAREN TAA	K	KONEPC
Air Supply	ALL OUT OF LOVE	K	KONEPC
Aki Sirkesalo	ENKELEITÄ ONKO HEITÄ	K	KONEPC
Aki Sirkesalo	NAISPAHOLAINEN	K	KONEPC
Aknestik	SUOMIROKKIA	K	KONEPC
Al Martino	SPANISH EYES	K	KONEPC
Alanis Morissette	IRONIC	K	KONEPC
Alanis Morissette	YOU OUGHTA KNOW	K	KONEPC
Alannah Myles	BLACK VELVET	K	KONEPC
Aleksi Ojala	RAKASTAA JA TULLA RAKASTETUKSI	K	KONEPC
Alicia Keys	FALLIN'	K	KONEPC
Alicia Keys	IF I AIN'T GOT YOU	K	KONEPC
Alicia Keys	KARMA	K	KONEPC
Alicia Keys	NO ONE	K	KONEPC
All Saints	NEVER EVER	K	KONEPC
All Saints	PURE SHORES	K	KONEPC
Alwari Tuohitorvi	ÄLÄ ISKE TUIJAA	K	KONEPC
Amen Corner	IF PARADISE IS HALF AS NICE	K	KONEPC
Ami Aspelund	FANTASIAA	K	KONEPC
Amy Diamond	WHAT'S IN IT FOR ME	K	KONEPC
Amy Winehouse	REHAB	K	KONEPC
Amy Winehouse	TEARS DRY ON THEIR OWN	K	KONEPC
Andrea Bocelli & Celine Dion	THE PRAYER	K	KONEPC
Andrew Lloyd Webber	I DON'T KNOW HOW TO LOVE HIM	K	KONEPC
Andy Kim	ROCK ME GENTLY	K	KONEPC
Andy Williams	MOON RIVER	K	KONEPC
Anita Baker	SWEET LOVE	K	KONEPC
Anita Hirvonen	DE VA KUKKU DE (huono fontti)	K	KONEPC
Anita Hirvonen	RANTAREGGAE	K	KONEPC
Anita Hirvonen	VILLITSEE MUN	K	KONEPC
Anita Hirvonen	ÄLÄ TULE MYÖHÄÄN	K	KONEPC
Anita Ward	RING MY BELL	K	KONEPC
Anki ja Cumulus	KAUNEIN UNI	K	KONEPC
Anna Abreu	MUSIC EVERYWHERE	K	KONEPC
Anna Eriksson	AINA YKSIN	K	KONEPC
Anna Eriksson	AJATTELEN SUA	K	KONEPC
Anna Eriksson	EI SE MENNYT NIIN	K	KONEPC
Anna Eriksson	JOS MULLA OLISI SYDÄN	K	KONEPC
Anna Eriksson	JULIET JA JOONATAN	K	KONEPC
Anna Eriksson	KAIKISTA KASVOISTA	K	KONEPC
Anna Eriksson	KESÄ HENGITTÄÄ	K	KONEPC
Anna Eriksson	KESÄ YHDESSÄ	K	KONEPC
Anna Eriksson	KEVÄTYÖ	K	KONEPC
Anna Eriksson	KUN KATSOIT MINUUN	K	KONEPC
Anna Eriksson	LINTU	K	KONEPC
Anna Eriksson	SITÄKÖ TÄÄ ON?	K	KONEPC
Anna Hanski	JOS ET SÄ SOITA	K	KONEPC
Anna Hanski	KOTIVIINI	K	KONEPC
Anna Järvinen & Olavi Uusivirta	NUORI JA KAUNIS	K	KONEPC
Anna Nalick	BREATHE (2 AM)	K	KONEPC
Anna Puu	ANTAUDUN	K	KONEPC
Anna Puu	KOLME PIENTÄ SANAA	K	KONEPC
Anna Puu	NUORI LOIRI	K	KONEPC
Anna Puu	SINÄ OLET MINÄ	K	KONEPC
Anna Puu	SÄÄNNÖT RAKKAUDELLE	K	KONEPC
Anna Vissi	EVERYTHING	K	KONEPC
Anne Mattila	ASVALTTIVIIDAKKO	K	KONEPC
Anne Mattila	LENNETÄÄN	K	KONEPC
Anne Mattila	PERUTAAN HÄÄT	K	KONEPC
Anne Mattila	UNIHIEKKAA	K	KONEPC
Anne Mattila	VIE	K	KONEPC
Anne Murray	COULD I HAVE THIS DANCE	K	KONEPC
Anneli Mattila	MIKÄ SUN NIMI ON	K	KONEPC
Anneli Mattila	SOITTOASI ODOTAN	K	KONEPC
Anneli Mattila	SUOJAAN	K	KONEPC
Annie Lennox	A WHITER SHADE OF PALE	K	KONEPC
Annie Lennox	NO MORE I LOVE YOU'S	K	KONEPC
Annie Lennox	WALKING ON BROKEN GLASS	K	KONEPC
Annika Eklund	MISSÄ ON MUN STRÖMSÖ	K	KONEPC
Annika Eklund	OLE HILJAA JA SUUTELE MUA	K	KONEPC
Annika Eklund	SHANGHAIN VALOT	K	KONEPC
Annika Eklund	SINUSSA ON JOTAIN	K	KONEPC
Annika Eklund	VALOJA JA VARJOJA	K	KONEPC
Anssi Kela	1972	K	KONEPC
Anssi Kela	JENNIFER ANISTON	K	KONEPC
Anssi Kela	KAKSI SISARTA	K	KONEPC
Anssi Kela	KARHUSAARI	K	KONEPC
Anssi Kela	LEVOTON TYTTÖ	K	KONEPC
Anssi Kela	MILLA	K	KONEPC
Anssi Kela	MITEN SYDÄMET TOIMII	K	KONEPC
Anssi Kela	PUISTOSSA	K	KONEPC
Anssi Kela	ÄLÄ MENE POIS	K	KONEPC
Antti Huovila	ANNABELLA	K	KONEPC
Antti Huovila	VASKIKELLOT	K	KONEPC
Antti Tuisku	EN HALUA TIETÄÄ	K	KONEPC
Antti Tuisku	JUURET	K	KONEPC
Antti Tuisku	TYHJÄ HUONE	K	KONEPC
Apulanta	ANNA MULLE PIISKAA	K	KONEPC
Apulanta	TEIT MEISTÄ KAUNIIN	K	KONEPC
Apulanta	VASTEN MUN KASVOJA	K	KONEPC
Aqua	BARBIE GIRL	K	KONEPC
Archies	SUGAR SUGAR	K	KONEPC
Aretha Franlin	RESPECT	K	KONEPC
Ari Klem	PURPPURATAIVAS	K	KONEPC
Arja Havakka	LOKKI	K	KONEPC
Arja Koriseva	ENKELIN SILMIN	K	KONEPC
Arja Koriseva	KAUAS TUULI KULJETTAA	K	KONEPC
Arja Koriseva	KUNINGASKOBRA	K	KONEPC
Arja Koriseva	RANNALLA	K	KONEPC
Arja Saijonmaa	YSTÄVÄN LAULU	K	KONEPC
Arja Saijonmaa	YÖ SAARISTOSSA	K	KONEPC
Art Garfunkel	BRIGHT EYES	K	KONEPC
Arto Tamminen	NELJÄN RUUHKA	K	KONEPC
Arttu Wiskari	IKUISESTI KAHDESTAAN	K	KONEPC
Arttu Wiskari	MÖKKITIE	K	KONEPC
Arttu Wiskari	SORATEIDEN SANKARIT	K	KONEPC
Arttu Wiskari	TUNTEMATON POTILAS	K	KONEPC
Ashford & Simpson	SOLID	K	KONEPC
Atlantic Starr	ALWAYS	K	KONEPC
Atomic Kitten	THE TIDE IS HIGH	K	KONEPC
Atomic Kitten	WHOLE AGAIN	K	KONEPC
A-Tyyppi	IHANAA LEIJONAT IHANAA	K	KONEPC
B-52's	LOVE SHACK	K	KONEPC
Bachelors	RAMONA	K	KONEPC
Bachman Turner Overdrive	TAKIN CARE OF BUSINESS	K	KONEPC
Bad Company	CAN'T GET ENOUGH	K	KONEPC
Bad Company	FEEL LIKE MAKING LOVE	K	KONEPC
Bananarama	VENUS	K	KONEPC
Bangles	ETERNAL FLAME	K	KONEPC
Bangles	MANIC MONDAY	K	KONEPC
Bangles	WALK LIKE AN EGYPTIAN	K	KONEPC
Barbra Streisand	DON'T RAIN ON MY PARADE	K	KONEPC
Barbra Streisand	EVERGREEN	K	KONEPC
Barbra Streisand	WOMAN IN LOVE	K	KONEPC
Barry Manilow	MANDY	K	KONEPC
Beautiful South	ROTTERDAM	K	KONEPC
Belinda Carlisle	HEAVEN IS A PLACE ON EARTH	K	KONEPC
Bellamy Brothers	IF I SAID YOU HAD A BEAUTIFUL BODY	K	KONEPC
Bellamy Brothers	LET YOUR LOVE FLOW	K	KONEPC
Bellamy Brothers	REDNECK GIRL	K	KONEPC
Ben E King	STAND BY ME	K	KONEPC
Berit	ODESSA	K	KONEPC
Berlin	TAKE MY BREATH AWAY	K	KONEPC
Bette Midler	THE ROSE	K	KONEPC
Bette Midler	WIND BENEATH MY WINGS	K	KONEPC
Beyonce And Jay Z	CRAZY IN LOVE	K	KONEPC
Beyonce ft Sean Paul	BABY BOY	K	KONEPC
Big Bopper	CHANTILLY LACE	K	KONEPC
Bill Haley & The Comets	ROCK AROUND THE CLOCK	K	KONEPC
Bill Withers	LEAN ON ME	K	KONEPC
Billie Jo Spears	BLANKET ON THE GROUND	K	KONEPC
Billie Jo Spears	WHICH WAY YOU GOIN' BILLY	K	KONEPC
Billy Fury	CANDY KISSES	K	KONEPC
Billy Fury	HALFWAY TO PARADISE	K	KONEPC
Billy Fury	LAST NIGHT WAS MADE FOR LOVE	K	KONEPC
Billy Idol	MONY MONY	K	KONEPC
Billy Idol	WHITE WEDDING	K	KONEPC
Billy Joel	JUST THE WAY YOU ARE	K	KONEPC
Billy Joel	TELL HER ABOUT IT	K	KONEPC
Billy Joel	UPTOWN GIRL	K	KONEPC
Billy Paul	ME AND MRS JONES	K	KONEPC
Billy Ray Cyrus	ACHY BREAKY HEART	K	KONEPC
BJ Thomas	HOOKED ON A FEELING	K	KONEPC
Björk	IT'S OH SO QUIET	K	KONEPC
Black Sabbath	IRON MAN	K	KONEPC
Black Sabbath	SWEET LEAF	K	KONEPC
Black Sabbath	WAR PIGS	K	KONEPC
Blink 182	ALL THE SMALL THINGS	K	KONEPC
Blondie	ATOMIC	K	KONEPC
Blondie	CALL ME	K	KONEPC
Blondie	HEART OF GLASS	K	KONEPC
Blood Sweat & Tears	SPINNING WHEEL	K	KONEPC
Blu Cantrell	BREATHE	K	KONEPC
Blue	BREATHE EASY	K	KONEPC
Bluebells	YOUNG AT HEART	K	KONEPC
Bob & Marcia	PIED PIPER	K	KONEPC
Bob & Marcia	YOUNG GIFTED AND BLACK	K	KONEPC
Bob Marley	I SHOT THE SHERIFF	K	KONEPC
Bob Marley	JAMMIN'	K	KONEPC
Bob Marley	NO WOMAN NO CRY	K	KONEPC
Bob Seger & The Silver Bullet Band	OLD TIME ROCK & ROLL	K	KONEPC
Bobby Darin	BEYOND THE SEA	K	KONEPC
Bobby Darin	MACK THE KNIFE	K	KONEPC
Bobby Vee	TAKE GOOD CARE OF MY BABY	K	KONEPC
Bobby Vee	THE NIGHT HAS A THOUSAND EYES	K	KONEPC
Bobby Vee	VENUS IN BLUE JEANS	K	KONEPC
Bodyrockers	I LIKE THE WAY	K	KONEPC
Bon Jovi	IT'S MY LIFE	K	KONEPC
Bon Jovi	WANTED DEAD OR ALIVE	K	KONEPC
Bon Jovi	WHO SAYS YOU CAN'T GO HOME	K	KONEPC
Bon Jovi	YOU GIVE LOVE A BAD NAME	K	KONEPC
Boney M	DADDY COOL	K	KONEPC
Boney M	RIVERS OF BABYLON	K	KONEPC
Bonnie Raitt	SOMETHING TO TALK ABOUT	K	KONEPC
Bonnie Tyler	HOLING OUT FOR A HERO	K	KONEPC
Bonnie Tyler	TOTAL ECLIPSE OF THE HEART	K	KONEPC
Boys Town Gang	CAN'T TAKE MY EYES OF YOU	K	KONEPC
Boyz 2 Men	END OF THE ROAD	K	KONEPC
Boyzone	BABY CAN I HOLD YOU	K	KONEPC
Boyzone	YOU NEEDED ME	K	KONEPC
Bread	BABY I'M A WANT YOU	K	KONEPC
Bread	MAKE IT WITH YOU	K	KONEPC
Breaking Benjamin	UNTIL THE END	K	KONEPC
Brenda Lee	I'M SORRY	K	KONEPC
Brita Koivunen	SUKLAASYDÄN	K	KONEPC
Britney Spears	BABY ONE MORE TIME	K	KONEPC
Britney Spears	EVERYTIME	K	KONEPC
Britney Spears	OOPS I DID IT AGAIN	K	KONEPC
Britney Spears	PIECE OF ME	K	KONEPC
Britney Spears	TOXIC	K	KONEPC
Brooks & Dunn	BOOT SCOOTIN' BOOGIE	K	KONEPC
Brotherhood of Man	SAVE YOUR KISSES FOR ME	K	KONEPC
Bryan Adams	(EVERYTHING I DO) I DO IT FOR YOU	K	KONEPC
Bryan Adams	CAN'T STOP THIS THING WE STARTED	K	KONEPC
Bryan Adams	CUTS LIKE A KNIFE	K	KONEPC
Bryan Adams	EVERYBODY KNOWS	K	KONEPC
Bryan Adams	GET HERE	K	KONEPC
Bryan Adams	RUN TO YOU	K	KONEPC
Bryan Adams	SUMMER OF '69	K	KONEPC
Brädi & Redrama	LÄMPÖÖ	K	KONEPC
Buckcherry	SORRY	K	KONEPC
Bucks Fizz	MAKING YOUR MIND UP	K	KONEPC
Buddy Holly	BROWN EYED HANDSOME MAN	K	KONEPC
Buddy Holly	PEGGY SUE	K	KONEPC
Buddy Holly	READY TEDDY	K	KONEPC
Buggles	VIDEO KILLED THE RADIO STAR	K	KONEPC
Busted	YOU SAID NO	K	KONEPC
Carly Simon	NOBODY DOES IT BETTER	K	KONEPC
Carly Simon	YOU'RE SO VAIN	K	KONEPC
Carola	PENKKI PUU JA PUISTOTIE	K	KONEPC
Carole King	I FEEL THE EARTH MOVE	K	KONEPC
Carpenters	CLOSE TO YOU	K	KONEPC
Carpenters	WE'VE ONLY JUST BEGUN	K	KONEPC
Carpenters	YESTERDAY ONCE MORE	K	KONEPC
Cascada	EVERYTIME WE TOUCH	K	KONEPC
Cat Stevens	FATHER AND SON	K	KONEPC
Cat Stevens	HARD HEADED WOMAN	K	KONEPC
Cat Stevens	WIILD WORLD	K	KONEPC
Celine Dion	A MAN WITHOUT LOVE	K	KONEPC
Celine Dion	A NEW DAY HAS COME	K	KONEPC
Celine Dion	ALL BY MYSELF	K	KONEPC
Celine Dion	I'M ALIVE	K	KONEPC
Celine Dion	MY HEART WILL GO ON	K	KONEPC
Celine Dion	THINK TWICE	K	KONEPC
Celine Dion & Peabo Bryson	BEAUTY AND THE BEAST	K	KONEPC
Chaka Khan	I FEEL FOR YOU	K	KONEPC
Charles Plogman	VIELÄ KUN ON AIKAA	K	KONEPC
Charley Pride	KISS AN ANGEL GOOD MORNING	K	KONEPC
Charlie Drake	MY BOOMERANG WON'T COME BACK	K	KONEPC
Charlies	KEINU KANSSANI	K	KONEPC
Charlies	VAIN VÄHÄN AIKAA	K	KONEPC
Charlotte Church	CRAZY CHICK	K	KONEPC
Chas & Dave	AIN'T NO PLEASING YOU	K	KONEPC
Chas & Dave	GERTCHA	K	KONEPC
Chas & Dave	LONDON GIRLS	K	KONEPC
Chas & Dave	MARGATE	K	KONEPC
Chas & Dave	RABBIT	K	KONEPC
Cheek	JOS MÄ OISIN SÄ	K	KONEPC
Cheek	LEVOTON TUHKIMO	K	KONEPC
Cheek	PUHELINLANGAT LAULAA	K	KONEPC
Cheek	RAKASTUIN MÄ LUUSERIIN	K	KONEPC
Cher	BELIEVE	K	KONEPC
Cher	IF I COULDTURN BACK TIME	K	KONEPC
Cher	SHOOP SHOOP SONG (IT'S IN HIS KISS)	K	KONEPC
Cher	WALKING IN MEMPHIS	K	KONEPC
Cheryl Lynn	GOT TO BE REAL	K	KONEPC
Chic	LE FREAK	K	KONEPC
Chicago	IF YOU LEAVE ME NOW	K	KONEPC
Chisu	BADEN BADEN	K	KONEPC
Chisu	FRANKENSTEIN	K	KONEPC
Chisu	KOHTALON OMA	K	KONEPC
Chisu	KOLMAS PYÖR	K	KONEPC
Chisu	KRIISIT	K	KONEPC
Chisu	KULKURIVELJENI JAN	K	KONEPC
Chisu	MINÄ JA MUN PÄÄ	K	KONEPC
Chisu	SABOTAGE	K	KONEPC
Chisu	SAMA NAINEN	K	KONEPC
Chisu	TIE	K	KONEPC
Chisu	VENERETKI	K	KONEPC
Chisu	YKSINÄISEN KEIJUN TARINA	K	KONEPC
Chordettes	MR SANDMAN	K	KONEPC
Chris de Burgh	THE LADY IN RED	K	KONEPC
Christie	YELLOW RIVER	K	KONEPC
Christina Aguilera	AIN'T NO OTHER MAN	K	KONEPC
Christina Aguilera	BEAUTIFUL	K	KONEPC
Christina Aguilera	DIRTY	K	KONEPC
Christina Aguilera	I TURN TO YOU	K	KONEPC
Christina Milian	AM TO PM	K	KONEPC
Chubby Checker	LET'S TWIST AGAIN	K	KONEPC
Chuck Berry	JOHNNY B GOODE	K	KONEPC
Chumbawamba	TUBTHUMPING	K	KONEPC
Claudia	KORALLIA	K	KONEPC
Cliff Richard	CONSTANTLY	K	KONEPC
Cliff Richard	SUMMER HOLIDAY	K	KONEPC
Colbie Caillat	BUBBLY	K	KONEPC
Coldplay	FIX YOU	K	KONEPC
Coldplay	HARDEST PART	K	KONEPC
Coldplay	SPEED OF SOUND	K	KONEPC
Commitments	MUSTANG SALLY	K	KONEPC
Commitments	TRY A LITTLE TENDERNESS	K	KONEPC
Connie Francis	LIPSTICK ON YOUR COLLAR	K	KONEPC
Connie Francis	MAMA	K	KONEPC
Connie Francis	MY HAPPINESS	K	KONEPC
Connie Francis	WHO'S SORRY NOW	K	KONEPC
Conway TWitty	IT'S ONLY MAKE BELIEVE	K	KONEPC
Corrs	BREATHLESS	K	KONEPC
Corrs	SUMMER SUNSHINE	K	KONEPC
Creedence Clearwater Revival (CCR)	COTTON FIELDS	K	KONEPC
Crystal Gayle	DON'T IT MAKE MY BROWN EYES BLUE	K	KONEPC
Crystal Gayle	TALKING IN YOUR SLEEP	K	KONEPC
Culture Club	KARMA CHAMELEON	K	KONEPC
Cyndi Lauper	GIRLS JUST WANNA HAVE FUN	K	KONEPC
Damned	ALONE AGAIN	K	KONEPC
Daniel Bedingfie	THE WAY	K	KONEPC
Daniel Powter	BAD DAY	K	KONEPC
Danny	ISÄ	K	KONEPC
Danny	KESÄKATU	K	KONEPC
Danny	MAANTIELTÄ TALOON	K	KONEPC
Danny	TUULENSUOJAAN	K	KONEPC
Danny	TUULIVIIRI	K	KONEPC
Danny	TÄMÄ TAIVAS TÄMÄ MAA	K	KONEPC
Danny & Armi	KAIKEN SULLE ANTAISIN	K	KONEPC
Darkness	I BELIEVE IN A THING CALLED LOVE	K	KONEPC
Daughtry	HOME	K	KONEPC
Dave Edmunds	I HEAR YOU KNOCKING	K	KONEPC
David Bowie	HEROES	K	KONEPC
David Bowie	LET'S DANCE	K	KONEPC
David Bowie	SPACE ODDITY	K	KONEPC
David Lee Roth	JUST A GIGOLO	K	KONEPC
De 'Lacy	HIDEAWAY	K	KONEPC
Dean Martin	EVERYBODY LOVES SOMEBODY SOMETIMES	K	KONEPC
Dean Martin	LITTLE OLD WINE DRINKER ME	K	KONEPC
Dean Martin	MAMBO ITALIANO	K	KONEPC
Dean Martin	THAT'S AMORE	K	KONEPC
Dean Martin	VOLARE	K	KONEPC
Deep Blue Something	BREAKFAST AT TIFFANY'S	K	KONEPC
Deep Purple	HIGHWAY STAR	K	KONEPC
Deep Purple	SMOKE ON THE WATER	K	KONEPC
Def Leppard	HYSTERIA	K	KONEPC
Del Shannon	RUNAWAY	K	KONEPC
Deniece Williams	LET'S HEAR IT FOR THE BOY	K	KONEPC
Depeche Mode	ENJOY THE SILENCE	K	KONEPC
Devo	WHIP IT	K	KONEPC
Dexy's Midnight Runners	COME ON EILEEN	K	KONEPC
Dexy's Midnight Runners	GENO	K	KONEPC
Diana Krall	YOU'RE GETTING TO BE A HABIT WITH ME	K	KONEPC
Diana Ross	CHAIN REACTION	K	KONEPC
Diana Ross	UPSIDE TOWN	K	KONEPC
