KISU,TOUKOKUU,M,MEL01Z
KISU,TUNTEET,M,FIN4A4
KISU,UNEEN AIKA VAIPUU,M,FIN29B1
KISU,UNEEN AIKA VAIPUU,M,MEL39X
KISU,UNEEN AIKA VAIPUU,C,MICRPOY2
KISU,VÄLIÄKÖS SILLÄ SITTEN ON,M,MEL13Z
KISU,VIIKONLOPPU,C_O,MICRPOY2
KITI NEUVONEN,NUORUUSTANGO,M,FIN23B7
KITI NEUVONEN,NUORUUSTANGO,M,MEL41Z
KIUAS,WARRIOR SOUL,M,HEVI 2
KLAMYDIA,AKU ANKKA LAULU,C_O,MICRPOY2
KLAMYDIA,KÄNNI ÄÄLIÖN PALUU,C,MICRPOY2
KLAMYDIA,KÄNNI ÄÄLIÖN PALUU,C_O,MICRPOY2
KLAMYDIA,KAUNEHIN OOT,C_O,MICRPOY2
KLAMYDIA,KOOMIKON KYYNELEET,C,MICRPOY2
KLAMYDIA,KRAPULA TULEE (MINÄ MÄÄRÄÄN PÄIVÄN),C_O,MICRPOY2
KLAMYDIA,LIEKKI PALAA,C_O,MICRPOY2
KLAMYDIA,MÄ LÄHDEN HIMAAN,C_O,MICRPOY2
KLAMYDIA,MÄ LÄHDEN HIMAAN (HUOM! PUUTTUU ÄÄNI),M,SAT03
KLAMYDIA,MILJOONAN KILSAN TENNARIT,C_O,MICRPOY2
KLAMYDIA,OOKKO TEHNY LENKKIÄ (PYÖRÄLLÄ ILMAN PENKKIÄ),C,MICRPOY2
KLAMYDIA,OTA VAATTEET POIS,C_O,MICRPOY2
KLAMYDIA,PALA RAUHAA,K,KONEPC
KLAMYDIA,PALA RAUHAA,C,MICRPOY2
KLAMYDIA,PERSEESEEN,C,MICRPOY2
KLAMYDIA,PIENEN POJAN ELÄMÄÄ,M,MEL50X
KLAMYDIA,PIENEN POJAN ELÄMÄÄ,C,MICRPOY2
KLAMYDIA,PIENI SUURI ELÄMÄ,C_O,MICRPOY2
KLAMYDIA,PILKE SILMÄKULMASSA,C,MICRPOY2
KLAMYDIA,PILKE SILMÄKULMASSA,C_O,MICRPOY2
KLAMYDIA,POHJANMAALLA,M,MEL51Z
KLAMYDIA,POHJANMAALLA,C_O,MICRPOY2
KLAMYDIA,PYYNTÖ,C_O,MICRPOY2
KLAMYDIA,RAKAS HULLU,C,MICRPOY2
KLAMYDIA,SUOMALAINEN TARINA,C,MICRPOY2
KLAMYDIA,SUOMI ON SUN,C,MICRPOY2
KLAMYDIA,SYDÄMESSÄ MUKANA,C_O,MICRPOY2
KLAMYDIA,TYÖTÖN ELVIS,C,MICRPOY2
KLAMYDIA,VANHA HOLVIKIRKKO,C,MICRPOY2
KLAMYDIA,VOIMAA!,C,MICRPOY2
KOIT TOOME,MERE LAPSED (EST),M_U,EST4
KOJO,NUKU POMMIIN,M,KSF1Z
KOLLAA KESTÄÄ,JÄÄHYVÄISET ASEILLE,C_O,MICRPOY2
KOLLANE ALLVEELAEV G,BABY COME BACK (EST),M_U,EST3
KOLLANE ALLVEELAEV G,SUZANNE (EST),M_U,EST4
KOLMAS NAINEN,ÄITI POJASTAAN PAPPIA TOIVOI,K,KONEPC
KOLMAS NAINEN,ÄITI POJASTAAN PAPPIA TOIVOI,M,MEL53PRO
KOLMAS NAINEN,ASSERIN KAPAKKAAN,C_O,MICRPOY2
KOLMAS NAINEN,ELÄMÄN TARKOITUS,M,MEL32X
KOLMAS NAINEN,HYVÄÄ JA KAUNISTA,K,KONEPC
KOLMAS NAINEN,KARTAT MUA,M,MEL32X
KOLMAS NAINEN,LAUTALLA,M,MEL60
KOLMAS NAINEN,MAANANTAI VER2,C_O,MICRPOY2
KOLMAS NAINEN,ME OLLAAN NE,C_O,MICRPOY2
KOLMAS NAINEN,OI SUOMEN NUORIA,M,MEL52X
KOLMAS NAINEN,SÄHKÖKITARA HYVÄÄ TAHTOA JA KAVEREITA,M,MEL32X
KOLMAS NAINEN,TÄSTÄ ASTI AIKAA,K,KONEPC
KOLMAS NAINEN,TÄSTÄ ASTI AIKAA,C,MICRPOY2
KOLMAS NAINEN,TOVERUKSET,M,MEL32X
KOLMAS NAINEN,VALEHTELISIN JOS VÄITTÄISIN,K,KONEPC
KOLMAS NAINEN,VALEHTELISIN JOS VÄITTÄISIN,M,MEL62
KOLMAS NAINEN,VALEHTELISIN JOS VÄITTÄISIN,C,MICRPOY2
KOM-TEATTERI,KALLIOLLE KUKKULALLE,M,FIN15A7
KOM-TEATTERI,KANSAINVÄLINEN,K,KONEPC
KOMIAT,KAIHOSIELU,C,MICRPOY2
KOMIAT,LULULAI,C,MICRPOY2
KOMIAT,MINÄHÄN VIEN,C_O,MICRPOY2
KOMIAT,PAKKA SEKAISIN,C_O,MICRPOY2
KOMODO,(I JUST) DIED IN YOUR ARMS,C_O,MICRPOY2
KONSTA JYLHÄ,VAIENNUT VIULU,M,FIN21B10
KONTRA,JERRY COTTON,K,KONEPC
KONTRA,JERRY COTTON,M,MEL41Z
KONTRA,KOLMEN MINUUTIN MUNA,K,KONEPC
KONTRA,MUUMI MUUMI,M,M60'S
KONTRA,SUURET PALLIT TULESSA,K,KONEPC
KONTRA,SUURET PALLIT TULESSA,M,M60'S
KOOL & THE GANG,CELEBRATION,K,KONEPC
KORN,COMING UNDONE,C,MICRPOY2
KORN,FALLING AWAY FROM ME,C,MICRPOY2
KORN,FREAK ON A LEASH,C,MICRPOY2
KORN,GOT THE LIFE,C,MICRPOY2
KORN,HERE TO STAY,C,MICRPOY2
KORN,MAKE ME BAD,C,MICRPOY2
KORN,SOMEBODY SOMEONE,C,MICRPOY2
KORN,TWISTED TRANSISTOR,C,MICRPOY2
KORPIKLAANI,HAPPY LITTLE BOOZER,M,HEVI 4
KORPIKLAANI,METSÄMIES,C_O,MICRPOY2
KORPIKLAANI,WOODEN PINTS,C,MICRPOY2
KORPIT,PULLIAINEN,K,KONEPC
KORROOSIO,HEI HEI HEI HEI,C_O,MICRPOY2
KORSUORKESTERI,ELÄMÄÄ JUOKSUHAUDOISSA,C,MICRPOY2
KORSUORKESTERI,ELDANKAJÄRVEN JÄÄ,M,FIN32B10
KORSUORKESTERI,KANNAKSEN POIKIA,M,NYT HUMPATAAN
KORSUORKESTERI,SÄRKYNEITÄ TOIVEITA,K,KONEPC
KORSUORKESTERI,SYLIN TÄYDELTÄ,K,KONEPC
KOSTI JA TELELAITOS,LAULU LAPSELLE (HIRVIÖ) VER2,C_O,MICRPOY2
KOTIPELTO,REASONS,M,HEVI 2
KOTITEOLLISUUS,HELVETISTÄ ITÄÄN,K,KONEPC
KOTITEOLLISUUS,JOS SANON,M,HEVI 1
KOTITEOLLISUUS,MINÄ OLEN,K,KONEPC
KOTITEOLLISUUS,TUONELAN KOIVUT,C_O,MICRPOY2
KRISTA SIEGFRIDS,CAN YOU SEE ME,M,SAT10
KRISTIAN,TOISET VAAN KATSOO,C_O,MICRPOY2
KRISTIAN,VAARAA,C_O,MICRPOY2
KRISTIAN MEURMAN,HALLELUJA,M,MEL51Z
KRISTIAN MEURMAN,HALLELUJA,C,MICRPOY2
KRISTIAN MEURMAN,LÄPI YÖN,M,MEL48Z
KRISTIAN MEURMAN,MYRSKYLUODON MAIJA,M,MEL50X
KRISTIINA BRASK,F32,M,MDV57
KRISTIINA BRASK,KUIVILLA SUSTA,K,KONEPC
KRISTIINA BRASK,KUIVILLA SUSTA,M,MEL52X
KRISTIINA BRASK,NYT MÄ MEEN,M,MEL51Z
KRISTIINA BRASK,SILMÄT SYDÄMEENI,M,MDV57
KRISTIINA HALKOLA,JOS RAKASTAT,M,MDV09
KRISTIINA HALKOLA,LAULU RAKASTAMISEN VAIKEUDESTA,M,MEL05Z
KRISTIINA HALKOLA,MAGDALEENAN LAULU,K,KONEPC
KRISTIINA HAUTALA,EN KOSKAAN,M,FIN5B10
KRISTIINA HAUTALA,JOKAINEN HETKI,M,SASO12
KRISTIINA HAUTALA,KENEN SYY KENEN SYY?,M,MDV10
KRISTIINA HAUTALA,KUN KELLO KÄY,M,KSF1Z
KRISTIINA MÄKI,RAKKAUDEN PALAT,M,MEL53PRO
KRISTIINA WHEELER,KIITOS KUN MUISTIT,K,KONEPC
KROKUS,EAT THE RICH,C,MICRPOY2
KROKUS,MIDNITE MANIAC,C,MICRPOY2
KROKUS,SCREAMING IN THE NIGHT,C,MICRPOY2
KUBE,100,C,MICRPOY2
KUBE,CLEAN,C,MICRPOY2
KUBE,PURPPURA,C,MICRPOY2
KUKERPILLID,KIHNU SAAR (EST),M_U,EST4
KUKERPILLID,LAS JÄÄDA NII KUIS OLI (EST),M_U,EST1
KUKERPILLID,MA EI TEA (EST),M_U,EST4
KUKERPILLID,MARINA (EST),M_U,EST1
KUKERPILLID,TAHAN LENNATA (EST),M_U,EST2
KULDNE TRIO,HOPP JOHANNA (EST),M_U,EST2
KULDNE TRIO,SUKU SUKU (EST),M_U,EST3
KULDSED KUUEKÜMNENDAD,ENNE ÖÖD SÕIDA LINNA (EST),M_U,EST4
KULDSED KUUEKÜMNENDAD,MA IHKAN KOJU (VÕÕRSIL) (EST),M_U,EST4
KULDSED LINDID,SULLE KÕIK NÛÛD ÛTLEN (EST),M_U,EST1
KULTAKURKUT,MILJOONA KILOMETRIÄ,K,KONEPC
KUMMELI,ANTAKAA MÄÄKIN HUUDAN MÄÄKIN OLEN KÄNNISSÄ,M,SAT03
KUMMELI,JUMANKAUTA JUU NÄÄS PÄIVÄÄ,C,MICRPOY2
KUMMELI,RUMAT IHMISET,M,POWER 30
KUNINGASIDEA,ENEMMÄN DUUOO KU SOOLOO,K,KONEPC
KUNINGASIDEA,ENEMMÄN DUUOO KU SOOLOO,M,SAT07
KUNINGASIDEA,POHJOLAN TUULET,M,LK24
KUNINGASIDEA,POHJOLAN TUULET,M,SAT14
KURRE,JÄIT SATEEN TAA,K,KONEPC
KUUMAA,LUOTAN TULEVAAN,C,MICRPOY2
KUUMAA,SATAMA,C,MICRPOY2
KUUMAA,TULIPALO,C,MICRPOY2
KUUMAA,VALOA VARTEN,C,MICRPOY2
KUUMAA,VALOA VARTEN,C_O,MICRPOY2
KUUMAA,YLIVOIMAINEN,M,COV22
KUUMAA,YLIVOIMAINEN,C,MICRPOY2
KUUNKUISKAAJAT,TYÖLKI ELLÄÄ,K,KONEPC
KUUNKUISKAAJAT,TYÖLKI ELLÄÄ,M,MEL53PRO
KWAN,SHINE,K,KONEPC
KYLIE MINOGUE,2 HEARTS,K,KONEPC
KYLIE MINOGUE,CAN'T GET YOU OUT OF MY HEAD,K,KONEPC
KYLIE MINOGUE,LOVE AT FIRST SIGHT,K,KONEPC
KYLIE MINOGUE,RED BLOODED WOMAN,K,KONEPC
KYLIE MINOGUE,SLOW,K,KONEPC
KYLIE MINOGUE,THE LOCOMOTION,K,KONEPC
KYMPPILINJA FT MARISKA,MINÄ,M,KPP31
KYÖSTI ALLAN,ANNA MUN SYDÄMENI OLLA,C_O,MICRPOY2
KYÖSTI MÄKIMATTILA,JOS SIELUSI LÖYDÄT,C,MICRPOY2
KÄÄRIJÄ,CHA CHA CHA,C,MICRPOY2
LA GUNS,THE BALLAD OF JAYNE,C,MICRPOY2
LADY ANTEBELLUM,NEED YOU NOW,C,MICRPOY2
LADY GAGA,ALWAYS REMEMBER US THIS WAY,C,MICRPOY2
LADY GAGA,BAD ROMANCE,C,MICRPOY2
LADY GAGA,LOVE GAME,C,MICRPOY2
LADY GAGA,MILLION REASONS,C,MICRPOY2
LADY GAGA,POKER FACE,C,MICRPOY2
LADY GAGA,YOU AND I,C,MICRPOY2
LADY GAGA AND BRADLEY COOPER,SHALLOW,C,MICRPOY2
LADY GAGA FT BEYONCE,TELEPHONE,C,MICRPOY2
LAID BACK,SUNSHINE REGGAE,C,MICRPOY2
LAILA HALME,KITARA JA MERI,M,FIN39B6
LAILA HALME,MUISTOJEN LAULU,M,KSF1Z
LAILA HALME,SURUJEN KITARA,M,FIN9B3
LAILA JA RITVA KINNUNEN,JOSEF JOSEF,M,FIN9B7
LAILA KINNUNEN,BRIGITTE BARDOT,M,MEL42Z
LAILA KINNUNEN,ILLALLA ILLALLA,M,FIN36
LAILA KINNUNEN,KELLÄ KULTA SILLÄ ONNI,M,FIN41B8
LAILA KINNUNEN,KERRO KULTAINEN KUU,M,FIN42B3
LAILA KINNUNEN,KUUME,M,MEL22X
LAILA KINNUNEN,LAUANTAI,M,MEL42Z
LAILA KINNUNEN,LAZZARELLA,M,FIN19B8
LAILA KINNUNEN,LENNÄ MUN LEMPENI LAULU,M,MELVALS
LAILA KINNUNEN,LENNÄ MUN LEMPENI LAULU,C,MICRPOY2
LAILA KINNUNEN,MANTSURIAN KUKKULOILLA,M,FIN23B10
LAILA KINNUNEN,MANTSURIAN KUKKULOILLA,C,MICRPOY2
LAILA KINNUNEN,MUISTOJEN BULEVARDI,M,MEL67
LAILA KINNUNEN,MUISTOJEN BULEVRDI,M,FIN27A9
LAILA KINNUNEN,PIENI KUKKANEN,M,FIN26B3
LAILA KINNUNEN,PIENI SYDÄN,M,MEL41Z
LAILA KINNUNEN,PIKKU PIKKU BIKINISSÄ,C,MICRPOY2
LAILA KINNUNEN,POJAT,K,KONEPC
LAILA KINNUNEN,RANSKALAISET KOROT,K,KONEPC
LAILA KINNUNEN,SÄ MUISTATKO METSÄTIEN,C,MICRPOY2
LAILA KINNUNEN,SOITTAJAPOIKA,M,MEL41Z
LAILA KINNUNEN,SOITTAJAPOIKA,M,MEL43Z
LAILA KINNUNEN,TIET,M,MDV58
LAILA KINNUNEN,TIETÄÄ TÄHTI JOKAINEN,M,SASO12
LAILA KINNUNEN,TOISET MEISTÄ,M,FIN45A15
LAILA KINNUNEN,URALIN PIHLAJA,M,FIN42A12
LAILA KINNUNEN,URALIN PIHLAJA,M,FIN4B4
LAILA KINNUNEN,VALOA IKKUNASSA,M,FIN21A9
LAILA KINNUNEN,VESIVEHMAAN JENKKA,M,FIN16B7
LAILA KINNUNEN,YÖN ÄÄNET,M,MEL42Z
LAILA KINNUNEN & JORMA KÄÄRIÄINEN AGENTS,IDÄN JA LÄNNEN TIET,M,COV13
LAILA KINNUNEN & JORMA KÄÄRIÄINEN AGENTS,IDÄN JA LÄNNEN TIET,M,MEL07
LAILA KINNUNEN & RITVA KINNUNEN,POJAT,M,FIN37B15
LAILA KINNUNEN & RITVA KINNUNEN,POJAT,M,FIN6B6
LAILA KINNUNEN & RITVA KINNUNEN,POJAT,M,MDV23
LAILA KINNUNEN & RITVA KINNUNEN,POJAT,C,MICRPOY2
LAILA KINNUNEN & RITVA KINNUNEN,SÄ KAUNEHIN OOT,M,FIN2A10
LAILA KINNUNEN & RITVA KINNUNEN,SÄ KAUNEHIN OOT,M,FIN38A14
LAILA KINNUNEN & RITVA KINNUNEN,SÄ KAUNEHIN OOT,M,MDV11
LAILA KINNUNEN & RITVA KINNUNEN,SOITTAJAPOIKA,M,FIN25B1
LAMBERTTA,BIMBO,M,ROCK
LAPINLAHDEN LINNUT,SE EI KÄY,C_O,MICRPOY2
LAPINLAHDEN LINNUT,SEDÄT JAKSAA HEILUA,K,KONEPC
LAPINLAHDEN LINNUT,TAPASIN NAISEN,M,MEL36Z
LAPINLAHDEN LINNUT,VANHA SUOMALAISTEN POIKAIN VITUTUSLAULU,C_O,MICRPOY2
LAPINLAHDEN LINNUT,VIHTAASI ON KUSTU,C,MICRPOY2
LARA FABIAN,JE SUIS MALADE (FRA),C_U,MICRPOY2
LARRY GRAHAM,ONE IN A MILLION YOU,K,KONEPC
LARS WINNERBÄCK,ELEGI (SWE),M_U,SWE
LARS WINNERBÄCK & MISS LI,OM DU LÄMNADE MIG NU (SWE),M_U,SWE
LASSE HAVU,KANTAVAA MAATA,C_O,MICRPOY2
LASSE HOIKKA,YÖN KYLMÄT KYYNELEET,C,MICRPOY2
LASSE HOIKKA & SOUVARIT,RAKKAUDEN KULTAHIPUT,M,MEL43Z
LASSE HOIKKA & SOUVARIT,TOPPAROIKKA TULEE,M,MEL43Z
LASSE HOIKKA & SOUVARIT,VIRTA TOI VIRTA VEI,M,MEL43Z
LASSE LIEMOLA,ANNA POIS,M,FIN12B2
LASSE LIEMOLA,DIIVAILLEN,M,MEL01Z
LASSE LIEMOLA,NO NIIN MARY LOU,M,FIN13B4
LASSE MÅRTENSON,HEI HEI PUSSYCAT,M,MEL19Z
LASSE MÅRTENSON,KAIKESSA SOI BLUES,M,FIN39A6
LASSE MÅRTENSON,KUINKA KAUNISTA ON,M,FIN44B2
LASSE MÅRTENSON,KUINKA KAUNISTA ON,M,MEL30N
LASSE MÅRTENSON,LAISKOTELLEN,M,FIN27A7
LASSE MÅRTENSON,MILTÄ MENO MAISTUU,M,MDV63
LASSE MÅRTENSON,MINUN TIENI,M,FIN12B8
LASSE MÅRTENSON,NOUSEVAN AURINGON TALO,M,FIN1B3
LASSE MÅRTENSON,NOUSEVAN AURINGON TALO,M,FIN42A11
LASSE MÅRTENSON,NOUSEVAN AURINGON TALO,K,KONEPC
LASSE MÅRTENSON,NOUSEVAN AURINGON TALO,M,MEL26X
LASSE MÅRTENSON,ON IHMEEN HYVÄ KOTIIN TULLA TAAS,M,FIN9A6
LASSE MÅRTENSON,ON IHMEEN HYVÄ KOTIIN TULLA TAAS,M,MEL41Z
LASSE MÅRTENSON,ON IHMEEN HYVÄ KOTIIN TULLA TAAS,C,MICRPOY2
LASSE MÅRTENSON,PIENI SANA,M,FIN42A7
LASSE MÅRTENSON,PURJEHDUS,M,MEL15Z
LASSE MÅRTENSON,TIEN KUNINGAS,M,FIN17B1
LASSE MÅRTENSON & CAROLA,MÄ LÄHDEN STADIIN,M,FIN7B2
LASSI VALTONEN,TUHKAA JA HIEKKAA,M,MDV57
LASSI VALTONEN,VANHANAIKAINEN,M,MEL55X
LASTEN KARAOKE,JÄNÖJUSSIN MÄENLASKU,C_O,MICRPOY2
LAULUPARTIO RUOTUKAVERIT,ELDANKAJÄRVEN JÄÄ,M,MEL43Z
LAURA BRANIGAN,GLORIA,K,KONEPC
LAURA BRANIGAN,GLORIA,C,MICRPOY2
LAURA BRANIGAN,SELF CONTROL,C,MICRPOY2
LAURA NÄRHI,HETKEN TIE ON KEVYT,K,KONEPC
LAURA NÄRHI,KAKSI IRRALLAAN,M,SAT03
LAURA NÄRHI,KUUTAMOLLA,K,KONEPC
LAURA NÄRHI,KUUTAMOLLA,M,MEL21Z
LAURA NÄRHI,MÄ ANNAN SUT POIS,K,KONEPC
LAURA NÄRHI,MÄ ANNAN SUT POIS,M,LK23
LAURA NÄRHI,MÄ ANNAN SUT POIS,M,SAT03
LAURA NÄRHI,SAAT SYTTYMÄÄN,M,SAT09
LAURA NÄRHI,SUPERSANKARI,C_O,MICRPOY2
LAURA NÄRHI,TÄMÄ ON TOTTA,M,KPP31
LAURA NÄRHI,TÄMÄ ON TOTTA,M,SAT03
LAURA NÄRHI,TUHLARI,K,KONEPC
LAURA NÄRHI,TUHLARI,M,MDV58
LAURA NÄRHI,VIIMEINEN AAMU,M,SAT08
LAURA NÄRHI (KOLMAS NAINEN),SIIPEEN JOS SAIN,M,LK23
LAURA NÄRHI (KOLMAS NAINEN),SIIPEEN JOS SAIN,M,MDV61
LAURA NÄRHI FT ERIN,SISKONI,K,KONEPC
LAURA NÄRHI FT ERIN,SISKONI,M,MDV58
LAURA VOUTILAINEN,ADDICTED TO YOU,M,FIN52
LAURA VOUTILAINEN,EN MIELESTÄIN SUA SAA,M,FIN53
LAURA VOUTILAINEN,EN MIELESTÄIN SUA SAA,M,MEL19Z
LAURA VOUTILAINEN,EN MIELESTÄIN SUA SAA,C_O,MICRPOY2
LAURA VOUTILAINEN,ENNEN SUA,M,MEL50X
LAURA VOUTILAINEN,ETELÄN YÖSSÄ,M,FIN38A1
LAURA VOUTILAINEN,KAKSI KARTTAA,M,FIN26A2
LAURA VOUTILAINEN,KARUN MAAN KUKKA,M,LK23
LAURA VOUTILAINEN,KERRAN,M,FIN10A1
LAURA VOUTILAINEN,KERRAN,K,KONEPC
LAURA VOUTILAINEN,KERRAN,M,MEL39X
LAURA VOUTILAINEN,KESÄSADE,M,FIN24A1
LAURA VOUTILAINEN,KESÄSADE,K,KONEPC
LAURA VOUTILAINEN,KIITOS,M,MEL52X
LAURA VOUTILAINEN,KOKONAINEN NAINEN,K,KONEPC
LAURA VOUTILAINEN,KOKONAINEN NAINEN,M,MDV58
LAURA VOUTILAINEN,KOKONAINEN NAINEN,M,MG19
LAURA VOUTILAINEN,KOSKETA MUA,M,MEL47Z
LAURA VOUTILAINEN,KOTIINPALAAVA,M,PWD19
LAURA VOUTILAINEN,KUN KATSON TÄHTIIN HOPEISIIN,M,FIN40A2
LAURA VOUTILAINEN,KUULTA KYSELEN,M,MEL51Z
LAURA VOUTILAINEN,KYYNELVIRTA,M,FIN12A1
LAURA VOUTILAINEN,LILJANKUKKA,C_O,MICRPOY2
LAURA VOUTILAINEN,LUPAA SIIHEN EN SAA,M,FIN14A4
LAURA VOUTILAINEN,MIKS EI,M,MDV66
LAURA VOUTILAINEN,MONTA MONTA,M,MEL49Z
LAURA VOUTILAINEN,MONTA MONTA,C,MICRPOY2
LAURA VOUTILAINEN,MUUTTANUT OOT MAAILMAIN,M,FIN13A2
LAURA VOUTILAINEN,MUUTTANUT OOT MAAILMAIN,M,MEL48Z
LAURA VOUTILAINEN,NIIN HYVÄÄ,M,FIN28A2
LAURA VOUTILAINEN,NIIN KUIN MEREN HIEKKAA,M,COV06
LAURA VOUTILAINEN,NIIN KUIN MEREN HIEKKAA,M,FIN39A9
LAURA VOUTILAINEN,NIIN KUIN MEREN HIEKKAA,M,MDV69
LAURA VOUTILAINEN,OLET MULLE ENEMMÄN,M,LK25
LAURA VOUTILAINEN,PÄIVÄKIRJA,K,KONEPC
LAURA VOUTILAINEN,PALAA,M,MEL48Z
LAURA VOUTILAINEN,PELKÄÄ EN,M,FIN41A2
LAURA VOUTILAINEN,PRINSESSA,M,FIN27A2
LAURA VOUTILAINEN,PRINSESSA,K,KONEPC
LAURA VOUTILAINEN,RAKKAUTTA EI PIILOON SAA,M,COV13
LAURA VOUTILAINEN,RAKKAUTTA EI PIILOON SAA,K,KONEPC
LAURA VOUTILAINEN,RAKKAUTTA EI PIILOON SAA,M,MEL47Z
LAURA VOUTILAINEN,ROOMAAN TAI PARIISIIN,M,MEL50X
LAURA VOUTILAINEN,SALAMATAIVAS,M,MEL51Z
LAURA VOUTILAINEN,SINUUN PAINAUDUN,M,FIN39A3
LAURA VOUTILAINEN,SYDÄNTUHKAA,M,MEL52X
LAURA VOUTILAINEN,TEETHÄN SEN,M,FIN25A1
LAURA VOUTILAINEN,TEIN EILEN SEN,C_O,MICRPOY2
LAURA VOUTILAINEN,TIMANTTINEN TÄHTI,M,MEL49Z
LAURA VOUTILAINEN,TOINEN SINÄ,C_O,MICRPOY2
LAURA VOUTILAINEN,TYHJÄÄ PUOLILLAAN,M,MEL37Z
LAURA VOUTILAINEN,VAARALLINEN YLLÄTYS,M,MEL48Z
LAURA VOUTILAINEN,VUOKSI SUN,K,KONEPC
LAURI,HEAVY,C_O,MICRPOY2
LAURI TÄHKÄ,AAVIKKO,M,COV14
LAURI TÄHKÄ,ÄLÄ ÄITEE SURE,M,MEL55X
LAURI TÄHKÄ,BLAABLAA,C,MICRPOY2
LAURI TÄHKÄ,EI KUKAAN TUU SULTA TUNTUMAAN,M,SK4
LAURI TÄHKÄ,HESSA,M,MDV61
LAURI TÄHKÄ,HETKEKSI EN SULLE RUPIA,C,MICRPOY2
LAURI TÄHKÄ,JUOMARIPOIKA,C,MICRPOY2
LAURI TÄHKÄ,KESKIYÖN COWBOY,M,COV17
LAURI TÄHKÄ,MÄ EN PELKÄÄ,M,COV08
LAURI TÄHKÄ,MAAILMA ON RENKI,C,MICRPOY2
LAURI TÄHKÄ,MINUN SUOMENI,C_O,MICRPOY2
LAURI TÄHKÄ,MORSIAN,M,SAT18
LAURI TÄHKÄ,MUSTAHERUKAN TUOKSUINEN TYTTÖ,C_O,MICRPOY2
LAURI TÄHKÄ,NUKKUVAT AAMUT,M,COV18
LAURI TÄHKÄ,ORJANRUUSU,M,MDV61
LAURI TÄHKÄ,PALAVAA VETTÄ,M,COV08
LAURI TÄHKÄ,POLTE,K,KONEPC
LAURI TÄHKÄ,POLTE (HUOM! LOPPUU KESKEN),M,SAT05
LAURI TÄHKÄ,PUOLIKAS,M,SAT10
LAURI TÄHKÄ,RAKKAUS EI OO PYSYVÄÄ,C,MICRPOY2
LAURI TÄHKÄ,SANOIT ETTÄ MINÄKIN,C,MICRPOY2
LAURI TÄHKÄ,SINÄ OLET MINUN,C,MICRPOY2
LAURI TÄHKÄ,SINÄ OLET MINUN,M,SK1
LAURI TÄHKÄ,SUUDELLAAN,C,MICRPOY2
LAURI TÄHKÄ,SYYSKUUN KYY,M,KPP40
LAURI TÄHKÄ,SYYSKUUN KYY,M,SAT04
LAURI TÄHKÄ,TAHDON ELÄÄ,C_O,MICRPOY2
LAURI TÄHKÄ,TULKOON MITÄ VAAN,M,MEL60
LAURI TÄHKÄ & ELONKERJUU,AINOAAS,M,MEL47Z
LAURI TÄHKÄ & ELONKERJUU,HETKEKSI EN SULLE RUPIA,K,KONEPC
LAURI TÄHKÄ & ELONKERJUU,HETKEKSI EN SULLE RUPIA,M,MEL45Z
LAURI TÄHKÄ & ELONKERJUU,HYVÄSTI,K,KONEPC
LAURI TÄHKÄ & ELONKERJUU,ISTU TYTTÖ POLVELLE,M,MEL40X
LAURI TÄHKÄ & ELONKERJUU,KIMPALE KULTAA,K,KONEPC
LAURI TÄHKÄ & ELONKERJUU,KIMPALE KULTAA,M,MEL45Z
LAURI TÄHKÄ & ELONKERJUU,KIRVESSAARI,M,MEL51Z
LAURI TÄHKÄ & ELONKERJUU,MAAILMA ON RENKI,M,MEL49Z
LAURI TÄHKÄ & ELONKERJUU,MANNAKORVEN MAILLA,K,KONEPC
LAURI TÄHKÄ & ELONKERJUU,NUAREN LIKAN ELÄMÄ,M,MEL42Z
LAURI TÄHKÄ & ELONKERJUU,PAPUKAIJA,M,MEL33X
LAURI TÄHKÄ & ELONKERJUU,PAUHAAVA SYDÄN,K,KONEPC
LAURI TÄHKÄ & ELONKERJUU,PAUHAAVA SYDÄN,M,MEL45Z
LAURI TÄHKÄ & ELONKERJUU,PITKÄT PELLOT,K,KONEPC
LAURI TÄHKÄ & ELONKERJUU,PITKÄT PELLOT,M,MEL44X
LAURI TÄHKÄ & ELONKERJUU,RAKKAUS EI OO PYSYVÄÄ,K,KONEPC
LAURI TÄHKÄ & ELONKERJUU,RAKKAUS EI OO PYSYVÄÄ,M,MEL42Z
LAURI TÄHKÄ & ELONKERJUU,REIKÄINEN TAIVAS,K,KONEPC
LAURI TÄHKÄ & ELONKERJUU,SUOJAAN KAIKELTA,M,MEL52X
LAURI TÄHKÄ & ELONKERJUU,SURU SYRÄMMES,M,MEL44X
LAURI TÄHKÄ & ELONKERJUU,SUUDELLAAN,M,MEL51Z
LAURI TÄHKÄ & ELONKERJUU,TEHTAANKATU,M,MEL47Z
LAURI TÄHKÄ & ELONKERJUU,TYTTÖRUKKA,C,MICRPOY2
LAVIGNE AVRIL,COMPLICATED,K,KONEPC
LAVIGNE AVRIL,GIRLFRIEND,K,KONEPC
LAVIGNE AVRIL,NOBODY'S HOME,K,KONEPC
LAVIGNE AVRIL,SK8TER BOY,K,KONEPC
LEA LAVEN,AAMULLA RAKKAANI NÄIN (EARLY MORNING RAIN),M,MEL03
LEA LAVEN,ADIOS AMIGO,M,FIN32B7
LEA LAVEN,CHANSON D'AMOUR,M,FIN40A10
LEA LAVEN,DR KIS KIS,M,MEL02Z
LEA LAVEN,EI OO EI TUU,M,FIN13A5
